"","TCGA-44-2655","TCGA-44-2657","TCGA-44-2665","TCGA-44-2668","TCGA-44-3396","TCGA-44-3398","TCGA-44-6144","TCGA-44-6776","TCGA-44-6778","TCGA-44-7659","TCGA-44-7660","TCGA-44-7661","TCGA-44-7662","TCGA-44-7667","TCGA-44-7670","TCGA-44-7671","TCGA-44-7672","TCGA-49-6742","TCGA-49-6743","TCGA-49-6744","TCGA-49-6745","TCGA-50-7109","TCGA-55-7283","TCGA-55-7570","TCGA-55-7574","TCGA-55-7576","TCGA-55-7724","TCGA-55-7725","TCGA-55-7726","TCGA-55-7903","TCGA-55-7910","TCGA-55-7911","TCGA-55-7914","TCGA-78-7163","TCGA-78-7540","TCGA-86-7711","TCGA-86-7713","TCGA-91-6835","TCGA-91-6836","TCGA-93-7348"
"hsa-mir-6756",7.357269,1.298003,0,2.060284,0,0,0,0,0,0,0,0,0,0.303998,0,0.192354,0.208818,0,0.131536,0,0.099859,0,0.157247,0,0,0,0,0,0,0,0,0,0,0,0.134139,0,0,0,0.203219,0
"hsa-mir-6757",0,0,0,2.060284,0,0,0,0,0,0.167485,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604,0,0.333028,0,0,0,0
"hsa-mir-6758",0,0,0,0,0,0,0.312952,0,0,0.167485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191309,0,0,0,0,0,0,0.185854,0.221604,0,0.166514,0,0,0,0
"hsa-mir-6759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-676",0,0,1.314969,0,0,0,2.034186,1.197661,0.427282,1.172395,0.819632,1.253114,2.133619,2.127985,0.876564,1.34648,1.461728,0.546325,0.920751,1.128662,0.699011,1.355736,0.47174,1.058584,1.731943,2.295709,0.187261,2.438317,0.462675,0,0.925771,0.967693,2.230253,1.108021,0.804833,0.999083,1.405965,0.197544,0.406438,0.852129
"hsa-mir-6760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6761",5.517952,5.192014,7.889816,6.180852,4.979443,2.738638,1.408283,1.497077,1.709126,0.837425,2.253987,1.503737,1.148872,0.911994,1.051876,1.538834,0.417636,1.365812,0.920751,2.633546,1.597739,1.355736,0.47174,1.693734,0.944696,0.956545,1.685348,1.828738,0.30845,0.901974,1.6201,0.483846,1.300981,1.329625,0.536555,0.499542,0.878728,0.395088,2.032191,1.171678
"hsa-mir-6762",3.678634,0,1.314969,0,3.319629,0,0,0,0,0,0,0,0,0,0,0,0,0.136581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197544,0,0
"hsa-mir-6763",0,0,0,0,3.319629,2.053979,0,0,0.10682,0,0.204908,0,0.492374,0,0,0,0,0.136581,0,0,0,0,0,0,0.157449,0,0,0,0,0,0,0,0,0,0,0.166514,0.175746,0.197544,0,0
"hsa-mir-6764",1.839317,0,2.629939,0,0,0,0.156476,0,0,0,0.409816,0,0,0,0,0,0,0,0.263072,0,0.099859,0.225956,0.314493,0,0.157449,0,0,0.203193,0,0,0,0,0,0,0,0,0,0.197544,0,0.106516
"hsa-mir-6765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6766",0,2.596007,0,0,0,0,0.312952,0,0.10682,0.167485,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0.211717,0,0,0,0,0,0,0,0,0.371709,0,0,0,0.175746,0.197544,0,0
"hsa-mir-6767",0,0,0,0,4.979443,0,0,0,0.10682,0,0,0,0,0,0,0,0,0.273162,0,0,0,0,0,0,0,0,0,0.203193,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6769a",0,10.384027,0,4.120568,0,0.68466,0,0,0,0.167485,0,0,0,0,0,0.192354,0,0,0,0,0,0,0,0.211717,0,0.191309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6769b",0,0,0,2.060284,3.319629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175746,0,0,0
"hsa-mir-6770-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211717,0,0,0,0.203193,0,0,0,0,0,0,0,0,0,0,0,0.106516
"hsa-mir-6770-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6770-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6771",0,0,0,0,0,1.369319,0.156476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6772",3.678634,0,3.944908,0,1.659814,0,0,0.149708,0.10682,0,0,0,0,0.151999,0,0,0,0.273162,0,0,0.099859,0,0,0,0,0,0,0.203193,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225956,0,0,0,0.191309,0,0,0,0,0,0,0.185854,0,0.268278,0,0,0,0,0
"hsa-mir-6774",0,1.298003,0,0,3.319629,0,0,0,0,0,0.204908,0,0,0,0.175313,0,0,0,0.131536,0,0,0,0.157247,0,0.314899,0,0,0,0.154225,0,0,0,0,0,0,0,0,0,0.406438,0
"hsa-mir-6775",0,2.596007,0,0,1.659814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6777",1.839317,0,2.629939,2.060284,0,0,0.156476,0,0.320461,0,0,0,0,0,0.175313,0,0,0.136581,0.131536,0.376221,0,0.225956,0.157247,0,0.314899,0.382618,0.187261,0.203193,0,0.225494,0,0.483846,0.185854,0.443208,0,0,0.175746,0.395088,0,0
"hsa-mir-6778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6779",0,3.89401,1.314969,2.060284,0,0.68466,0,0,0,0,0,0,0,0.151999,0,0,0,0,0,0,0,0.451912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6780a",0,0,0,0,0,0.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6780b",0,1.298003,0,0,0,0.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6781",0,0,0,0,0,0,0,0,0,0,0,0.125311,0.164125,0.151999,0,0,0,0,0,0,0,0,0.157247,0,0.314899,0,0,0.203193,0,0.225494,0.462886,0,0,0,0,0,0,0,0.203219,0
"hsa-mir-6782",0,0,0,2.060284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-6783",0,0,0,0,3.319629,1.369319,0,0,0.10682,0.502455,0,0,0.164125,0,0.175313,0.192354,0,0,0,0,0.099859,0,0,0.211717,0.472348,0.191309,0,0,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-6784",0,0,1.314969,0,1.659814,0.68466,0,0,0,0.167485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6785",0,0,0,0,0,0.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6786",0,0,0,0,0,2.053979,0,0,0,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203219,0
"hsa-mir-6788",20.23249,9.086024,6.574847,18.542555,24.897216,2.053979,0.312952,0.149708,0.320461,0.33497,0,0,0.164125,0,0.350625,0.192354,0.208818,0.136581,0,0.18811,0.199717,0.225956,0.314493,0.211717,0.157449,0.573927,0.187261,0.203193,0.30845,0,0.231443,0,0.371709,0.443208,0.268278,0.333028,0,0.395088,0.203219,0.106516
"hsa-mir-6789",0,0,0,6.180852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6791",0,0,0,2.060284,0,0,0,0,0.10682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6792",0,0,0,2.060284,0,2.738638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6793",1.839317,2.596007,1.314969,10.30142,4.979443,1.369319,0.156476,0,0,0.167485,0,0.125311,0,0.151999,0.175313,0,0,0.409744,0,0,0.099859,0,0,0.211717,0,0,0.187261,0,0,0,0,0,0.185854,0,0,0,0.175746,0.197544,0,0.106516
"hsa-mir-6794",1.839317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263072,0,0,0,0,0,0.157449,0,0,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-6796",0,0,0,2.060284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6797",0,7.78802,0,2.060284,1.659814,1.369319,0.156476,0,0.10682,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0.157247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6798",1.839317,7.78802,0,2.060284,0,3.423298,0.156476,0,0.534102,0,0,0,0.164125,0,0,0.192354,0,0,0.263072,0,0.099859,0,0,0,0.314899,0,0,0,0,0,0,0,0.185854,0,0.134139,0,0,0,0.406438,0
"hsa-mir-6799",0,1.298003,0,2.060284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197544,0,0
"hsa-mir-6800",3.678634,0,0,0,0,0,0,0,0,0.167485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166514,0,0,0,0
"hsa-mir-6801",0,0,0,0,0,0,0,0.149708,0,0,0,0,0,0,0.175313,0,0,0,0,0,0,0,0,0.423433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6802",7.357269,5.192014,3.944908,12.361703,39.835546,4.792617,0.312952,0.149708,0.213641,0.33497,0,0.250623,0.328249,0,0,0.192354,0.208818,0.273162,0.131536,0.18811,0.099859,0,0.157247,0.211717,0.157449,0,0,0,0.154225,0,0,0,0,0,0,0.333028,0.175746,0,0,0.106516
"hsa-mir-6803",12.875221,6.490017,9.204785,8.241136,19.917773,3.423298,0,0.149708,0.213641,0,0,0,0.164125,0,0.175313,0,0.208818,0.136581,0,0,0.199717,0,0,0,0.472348,0,0,0,0.154225,0,0,0,0,0,0,0.166514,0,0.197544,0,0
"hsa-mir-6804",0,0,0,0,0,0,0,0,0,0,0.204908,0,0,0,0,0,0,0.136581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6805",1.839317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350625,0,0,0.273162,0,0,0,0.225956,0.157247,0.211717,0,0,0,0,0,0,0.231443,0,0,0,0,0.166514,0,0.197544,0.203219,0
"hsa-mir-6806",14.714538,7.78802,5.259877,6.180852,8.299072,2.053979,1.408283,0.748538,2.243228,1.507365,1.639263,1.127803,2.297744,2.127985,1.227189,2.308251,2.923455,1.229231,0.789215,1.128662,0.79887,1.12978,1.572465,1.2703,1.417044,2.487018,1.123566,1.015965,0.462675,0.901974,1.157214,0.483846,1.300981,0.664813,0.938972,0.666056,1.230219,0.592631,1.625753,1.597743
"hsa-mir-6807",0,0,0,0,0,0.68466,0.312952,0,0,0,0,0,0,0,0,0.192354,0,0.273162,0,0,0,0,0,0,0,0,0,0.203193,0,0,0,0,0.185854,0.443208,0.134139,0,0,0,0.203219,0
"hsa-mir-6808",18.393172,3.89401,14.464663,2.060284,6.639258,4.107957,0.156476,0.299415,0.320461,0.167485,0.204908,0.375934,0,0.303998,0,0.384709,0,0.136581,0.131536,0,0.099859,0,0.157247,0,0.157449,0.191309,0.187261,0,0,0,0,0,0.185854,0.221604,0.268278,0.166514,0.351491,0,0.203219,0.106516
"hsa-mir-6809",0,2.596007,0,0,0,0,0,0,0,0,0,0.125311,0,0,0,0,0,0,0.131536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604,0,0,0,0.197544,0,0
"hsa-mir-6810",3.678634,3.89401,2.629939,4.120568,11.618701,0.68466,0,0.149708,0,0.33497,0,0,0,0,0,0,0.208818,0,0,0.18811,0.199717,0,0.157247,0,0,0,0,0,0,0.225494,0,0.483846,0,0,0.134139,0,0,0,0,0
"hsa-mir-6811",0,0,0,0,0,0.68466,0,0,0,0,0.204908,0,0,0,0,0,0.208818,0.273162,0,0,0.099859,0.225956,0.157247,0,0.157449,0,0.374522,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6812",7.357269,1.298003,1.314969,2.060284,0,0,0.156476,0,0,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0.157247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6813",1.839317,2.596007,3.944908,6.180852,6.639258,0,0.156476,0,0,0,0.204908,0,0,0.455997,0,0.192354,0.208818,0,0,0,0.099859,0,0,0.423433,0.157449,0.191309,0,0.406386,0,0,0,0,0.185854,0,0.134139,0.166514,0,0,0,0
"hsa-mir-6814",0,1.298003,1.314969,0,0,0.68466,0,0,0,0,0.204908,0,0,0,0,0,0,0,0,0,0.099859,0,0,0,0,0,0,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-6815",3.678634,0,0,0,0,1.369319,0.156476,0,0.320461,0.167485,0.204908,0,0,0,0,0,0.208818,0.136581,0,0,0,0,0,0.423433,0.157449,0.382618,0,0,0,0,0.231443,0,0,0,0,0,0,0,0,0
"hsa-mir-6816",0,0,0,0,0,0,0,0,0,0,0,0,0.164125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374522,0.203193,0,0,0,0,0,0,0,0.166514,0,0,0,0
"hsa-mir-6818",0,0,0,0,0,0,0.312952,0,0.320461,0,0.204908,0,0,0,0.525938,0,0,0,0,0,0.099859,0.225956,0.157247,0,0,0.191309,0,0,0,0,0,0.967693,0,0.443208,0.134139,0.333028,0,0,0,0
"hsa-mir-6819",0,0,0,0,1.659814,0.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6820",20.23249,15.576041,5.259877,4.120568,31.536474,3.423298,0.312952,0.299415,0.320461,0.167485,0.204908,0.125311,0.164125,0.151999,0.175313,0,0.417636,0.273162,0.131536,0,0,0.225956,0.157247,0.211717,0.787247,0,0.187261,0,0.30845,0.450987,0.231443,0,0.185854,0,0,0.333028,0.175746,0,0,0.106516
"hsa-mir-6821",0,0,2.629939,4.120568,1.659814,0,0,0,0,0.167485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6822",0,0,0,0,1.659814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6824",0,0,0,0,1.659814,1.369319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18811,0,0,0.157247,0,0.157449,0,0.374522,0,0,0.225494,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6825",0,0,1.314969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6826",0,0,0,0,0,0,0,0,0,0.167485,0,0,0,0,0,0,0,0,0.131536,0,0,0,0,0,0,0,0,0.203193,0,0,0,0,0,0,0,0,0.175746,0,0,0
"hsa-mir-6827",1.839317,0,6.574847,0,0,0,0,0.149708,0,0,0.204908,0.125311,0,0,0,0.192354,0,0,0,0,0,0,0.157247,0.211717,0.157449,0,0,0,0,0.225494,0,0,0,0,0,0,0.175746,0,0,0
"hsa-mir-6828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6830",0,0,0,0,0,0,0,0,0,0,0,0,0.164125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6831",0,0,0,0,0,0,0,0,0.10682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6832",0,0,1.314969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208818,0,0,0,0,0,0,0,0,0,0,0.203193,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-6833",1.839317,2.596007,1.314969,0,3.319629,2.738638,0.469428,0,0,0,0,0.125311,0,0.303998,0,0,0,0.136581,0,0.18811,0.099859,0,0,0.211717,0,0.191309,0,0,0,0,0,0,0.185854,0.221604,0.134139,0,0,0,0,0
"hsa-mir-6834",0,0,0,0,0,0,0,0.149708,0.10682,0,0.204908,0,0,0,0.175313,0,0.208818,0,0,0.18811,0,0.225956,0,0,0,0.191309,0,0,0.154225,0.225494,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6836",3.678634,0,0,0,0,0,0.156476,0,0,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6837",5.517952,3.89401,5.259877,4.120568,8.299072,0.68466,1.87771,0.898246,1.068204,0.502455,0.614724,0.751868,0.492374,1.215992,0.350625,0.577063,1.252909,0.819487,0.920751,1.128662,0.898728,0.451912,0.786233,0,0.944696,0.956545,0.561783,0.406386,1.2338,0.225494,1.157214,0.483846,1.115127,0.221604,0.536555,0.832569,0.527237,0.197544,1.422534,0.852129
"hsa-mir-6838",0,0,0,0,0,0,0,0,0.10682,0,0,0,0,0.151999,0,0.192354,0,0,0,0,0,0,0,0,0.157449,0,0,0,0,0,0.694328,0,0,0,0,0,0,0,0,0
"hsa-mir-6839",0,0,0,0,0,0,0,0,0,0,0.409816,0.125311,0,0,0,0,0.208818,0.273162,0,0,0,0,0,0,0,0.191309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136581,0,0,0.099859,0,0,0,0,0,0,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-6841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6842",36.786345,29.854078,19.72454,39.145394,43.155174,12.323871,5.789606,1.347369,2.990971,5.024551,2.049079,1.503737,3.282491,2.88798,2.103753,2.308251,1.670546,3.41453,3.156861,2.633546,2.995761,4.745077,0.943479,3.599185,3.148986,4.017491,2.996175,3.454282,1.388025,2.254936,3.008756,2.419232,2.973671,4.21048,2.012082,3.996333,2.811929,2.370525,2.23541,0.958646
